resource_callsign,callsign_type,incident_number,call_time,revised_incident_type,assigned_time,mobile_time,on_scene_time,available_time,callsign_station,alias_1,initial_incident_type,initial_role,final_role,actual_role,riders,assign_order,mob_reason,lat,long,details,classification,geometry,pixel_value,suitability_or,suitability,suitability2
A025,BRV,FW009620-13022023,2023-02-13 15:38:20.610,FDR,2023-02-13 15:40:14.150,2023-02-13 15:41:42.047,2023-02-13 15:45:15.190,2023-02-13 17:51:27.510,Aston,A02,ALARMS SLEEPING NON MANAGED,PUMPING,PUMPING,Pumping,2,4,Initial Response,52.4876891042465,-1.89155324697026,automatic fire alarm COMPANY HAS SPOKEN TO SOMEONE ON SITE WHO SAID THERE IS A FIRE ON SITE ,Class 1,POINT (407460.68085336254 287756.3808628162),0.9323146,2.93,2.93,0.42391307258575917
C079,BSV,FW009620-13022023,2023-02-13 15:38:20.610,FDR,2023-02-13 17:06:44.337,2023-02-13 17:08:10.197,2023-02-13 17:13:57.650,2023-02-13 20:18:46.273,Ladywood,C07,ALARMS SLEEPING NON MANAGED,,BSV,BSV,1,9,Reinforcements,52.4876891042465,-1.89155324697026,automatic fire alarm COMPANY HAS SPOKEN TO SOMEONE ON SITE WHO SAID THERE IS A FIRE ON SITE ,Class 1,POINT (407460.68085336254 287756.3808628162),0.9323146,2.93,2.93,0.42391307258575917
C085,BRV,FW009626-13022023,2023-02-13 15:49:45.070,RTC,2023-02-13 15:51:57.667,2023-02-13 15:52:12.557,2023-02-13 16:09:57.637,2023-02-13 16:50:23.277,Billesley,C08,RTC PR,,PUMPING,Pumping,3,1,Initial Response,52.4417074088909,-1.81952148665149,3 CAR road traffic Collison  1 DRIVER TRAPPED  77 year OL DMALE TRAPPED,Class 2,POINT (412364.60073099873 282651.3655497989),0.62271935,3.3,3.3,0.5579710025993672
B021,PRL,FW009626-13022023,2023-02-13 15:49:45.070,RTC,2023-02-13 15:51:57.717,2023-02-13 15:52:59.973,2023-02-13 16:01:42.210,2023-02-13 16:03:53.587,Sheldon,B02,RTC PR,PUMPING,PUMPING,Pumping,4,3,Initial Response,52.4417074088909,-1.81952148665149,3 CAR road traffic Collison  1 DRIVER TRAPPED  77 year OL DMALE TRAPPED,Class 3,POINT (412364.60073099873 282651.3655497989),0.62271935,3.3,3.3,0.5579710025993672
B015,BRV,FW009626-13022023,2023-02-13 15:49:45.070,RTC,2023-02-13 15:51:57.683,2023-02-13 15:52:11.713,2023-02-13 15:59:01.417,2023-02-13 16:30:59.260,Solihull,B01,RTC PR,,PUMPING,Pumping,2,2,Initial Response,52.4417074088909,-1.81952148665149,3 CAR road traffic Collison  1 DRIVER TRAPPED  77 year OL DMALE TRAPPED,Class 1,POINT (412364.60073099873 282651.3655497989),0.62271935,3.3,3.3,0.5579710025993672
D085,BRV,FW009637-13022023,2023-02-13 16:16:46.683,SEC,2023-02-13 16:18:31.327,2023-02-13 16:19:29.627,2023-02-13 16:28:24.153,2023-02-13 16:45:26.450,West Bromwich,D08,SECONDARY FIRE,,PUMPING,Pumping,3,1,Initial Response,52.5517645812175,-2.00213929272216,CLOTHING ON FIRE - ON FIELDS OPP MOOR ST,Class 2,POINT (399951.6546989143 294878.302771201),0.81087554,3.14,3.14,0.5000000431917717
E065,BRV,FW009644-13022023,2023-02-13 16:32:05.507,FAG,2023-02-13 16:33:20.423,2023-02-13 16:34:44.597,2023-02-13 16:42:19.047,2023-02-13 16:52:13.963,Fallings Park,E06,SECONDARY FIRE,,PUMPING,Pumping,3,1,Initial Response,52.6090613537482,-2.07233163582752,FIRE AT REAR OF NO. 25 - GARDEN FIRE,Class 2,POINT (395198.58412268595 301254.2511121426),0.48330754,--,--,0.5199768343213695
E055,BRV,FW009645-13022023,2023-02-13 16:31:53.810,SEC,2023-02-13 16:33:54.087,2023-02-13 16:35:03.697,2023-02-13 16:41:05.953,2023-02-13 17:21:07.910,Wolverhampton,E05,SECONDARY FIRE,,PUMPING,Pumping,3,1,Initial Response,52.5873238845198,-2.10791170155671,risk based crewing 3 RUBBISH IN MAN BACK GARDEN MAN HAS NOW MEANS TO PUT FIRE OUT,Class 2,POINT (392785.5737251023 298839.29124666064),0.6478448,3.16,3.16,0.5072464131177212
D051,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-14 09:16:40.067,2023-02-14 09:18:25.107,2023-02-14 09:26:05.707,2023-02-14 10:15:29.823,Stourbridge,D05,HOUSE FIRE,,"PRL,R REVISIT",Pumping,5,13,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D021,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 16:46:24.107,2023-02-13 16:47:25.187,2023-02-13 16:54:09.323,2023-02-13 19:06:30.173,Brierley Hill,D02,HOUSE FIRE,,PUMPING,Pumping,5,2,Initial Response,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D051,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 16:46:24.093,2023-02-13 16:49:20.237,2023-02-13 16:51:40.557,2023-02-13 19:07:22.413,Stourbridge,D05,HOUSE FIRE,,PUMPING,Pumping,5,1,Initial Response,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D091,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 17:04:50.160,2023-02-13 17:06:17.033,2023-02-13 17:17:13.440,2023-02-13 18:02:57.073,Dudley,D09,HOUSE FIRE,,PUMPING,Pumping,5,5,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D051,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 23:36:53.107,2023-02-13 23:37:01.293,2023-02-13 23:48:32.347,2023-02-14 00:49:32.830,Stourbridge,D05,HOUSE FIRE,"PRL,R REVISIT","PRL,R REVISIT",Pumping,5,11,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D051,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-14 05:58:34.167,2023-02-14 05:59:07.923,2023-02-14 06:07:19.507,2023-02-14 06:39:38.123,Stourbridge,D05,HOUSE FIRE,,"PRL,R REVISIT",Pumping,5,12,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D031,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 17:04:50.147,2023-02-13 17:05:33.583,2023-02-13 17:12:49.840,2023-02-13 18:21:29.917,Haden Cross,D03,HOUSE FIRE,,PUMPING,Pumping,5,4,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D071,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 18:21:00.400,2023-02-13 18:22:10.507,2023-02-13 18:25:36.170,2023-02-13 21:17:30.373,Tipton,D07,HOUSE FIRE,"MPING,RELIEF PUMPING","MPING,RELIEF PUMPING",Pumping,5,9,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 4,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
D035,BRV,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 18:21:00.383,2023-02-13 18:21:34.247,2023-02-13 18:42:44.033,2023-02-13 21:13:42.910,Haden Cross,D03,HOUSE FIRE,"MPING,RELIEF PUMPING","MPING,RELIEF PUMPING",Pumping,3,8,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 2,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
C021,PRL,FW009646-13022023,2023-02-13 16:45:14.133,FDR,2023-02-13 18:22:36.437,2023-02-13 18:23:18.933,2023-02-13 18:49:15.267,2023-02-13 21:17:07.050,Woodgate Valley,C02,HOUSE FIRE,"MPING,RELIEF PUMPING","MPING,RELIEF PUMPING",Pumping,4,10,Reinforcements,52.4535797047226,-2.11876731983682,*MAKE UP FOR breathing apparatus* *ACCESS VIA SPRING STREET*,Class 3,POINT (392025.5868127651 283963.41267725),0.5399667,3.78,3.78,0.7318840535892406
C051,PRL,FW009668-13022023,2023-02-13 19:08:41.857,FAE,2023-02-13 19:10:05.293,2023-02-13 19:10:32.003,2023-02-13 19:13:42.983,2023-02-13 19:26:56.270,Kings Norton,C05,SMOKE DETECTOR,PUMPING,PUMPING,Pumping,4,1,Initial Response,52.4150590169023,-1.94352784318748,CALLER COOKING SET OFF SMOKE DETECTOR NO SIGN OF SMOKE OR FIRE,Class 3,POINT (403937.56225030706 279673.37487661967),0.52030015,2.65,2.65,0.32246380723892365
D091,PRL,FW009671-13022023,2023-02-13 19:35:56.100,FDR,2023-02-13 19:38:24.450,2023-02-13 19:39:26.923,2023-02-13 19:45:10.997,2023-02-13 20:32:19.260,Dudley,D09,FIRE,PUMPING,PUMPING,Pumping,5,2,Initial Response,52.4833632844652,-2.14327685007735,REPORTS OF A LEAK FROM A GAS PIPE AND ITS ON FIRE,Class 4,POINT (390366.584031673 287279.40572353004),0.60071075,3.23,3.23,0.5326087078585442
D025,BRV,FW009671-13022023,2023-02-13 19:35:56.100,FDR,2023-02-13 19:38:24.437,2023-02-13 19:40:03.237,2023-02-13 19:41:47.220,2023-02-13 20:13:00.243,Brierley Hill,D02,FIRE,,PUMPING,Pumping,3,1,Initial Response,52.4833632844652,-2.14327685007735,REPORTS OF A LEAK FROM A GAS PIPE AND ITS ON FIRE,Class 2,POINT (390366.584031673 287279.40572353004),0.60071075,3.23,3.23,0.5326087078585442
C095,BRV,FW009672-13022023,2023-02-13 19:49:15.537,FAG,2023-02-13 20:04:48.293,2023-02-13 20:06:07.437,2023-02-13 20:10:27.613,2023-02-13 20:27:06.407,Hay Mills,C09,CARBON MONOXIDE,,PUMPING,Pumping,2,2,Reinforcements,52.4573256519659,-1.86151762820777,ALARM ACTUATING,Class 1,POINT (409506.64065708505 284382.39977009775),0.8431477,2.52,2.52,0.27536231633670893
C011,PRL,FW009672-13022023,2023-02-13 19:49:15.537,FAG,2023-02-13 19:49:42.407,2023-02-13 19:50:37.987,2023-02-13 19:55:04.337,2023-02-13 20:43:36.057,Highgate,C01,CARBON MONOXIDE,,PUMPING,Pumping,5,1,Initial Response,52.4573256519659,-1.86151762820777,ALARM ACTUATING,Class 4,POINT (409506.64065708505 284382.39977009775),0.8431477,2.52,2.52,0.27536231633670893
C085,BRV,FW009679-13022023,2023-02-13 20:21:14.247,FDR,2023-02-13 20:22:01.560,2023-02-13 20:22:43.050,2023-02-13 20:27:20.937,2023-02-13 21:52:04.713,Billesley,C08,LOW RISE FIRE,,PUMPING,Pumping,3,2,Initial Response,52.4502625189621,-1.88083004190281,KITCHEN,Class 2,POINT (408195.62813741394 283594.40366290434),0.7292128,3.71,3.71,0.7065217588484176
C081,PRL,FW009679-13022023,2023-02-13 20:21:14.247,FDR,2023-02-13 20:22:01.560,2023-02-13 20:22:35.433,2023-02-13 20:29:59.023,2023-02-13 21:22:43.293,Billesley,C08,LOW RISE FIRE,,PUMPING,Pumping,5,1,Initial Response,52.4502625189621,-1.88083004190281,KITCHEN,Class 4,POINT (408195.62813741394 283594.40366290434),0.7292128,3.71,3.71,0.7065217588484176
D025,BRV,FW009681-13022023,2023-02-13 20:21:48.647,FAG,2023-02-13 20:23:59.857,2023-02-13 20:25:27.933,2023-02-13 20:31:35.947,2023-02-13 20:35:57.250,Brierley Hill,D02,SECONDARY FIRE,,PUMPING,Pumping,3,1,Initial Response,52.4680097824568,-2.13446843536058,UNSURE OF WHAT PROPERTY NUMBER CALLER AT WOBURN DRIVE,Class 2,POINT (390961.5748665782 285570.41821386415),0.47503507,3.4,3.4,0.5942029386126579
B015,BRV,FW009687-13022023,2023-02-13 20:32:24.167,FAE,2023-02-13 20:33:32.880,2023-02-13 20:34:19.387,2023-02-13 20:38:52.103,2023-02-13 20:47:59.580,Solihull,B01,ALARMS SLEEPING MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.4154187004308,-1.83046448218482,MAIN FIRE ALARM PANEL,Class 2,POINT (411627.55754548195 279725.3716774189),0.44216862,2.58,2.58,0.29710142611455725
C061,PRL,FW009690-13022023,2023-02-13 20:38:11.327,FAG,2023-02-13 20:40:44.693,2023-02-13 20:41:41.107,2023-02-13 20:49:15.953,2023-02-13 21:08:32.370,Northfield,C06,TALL BUILDING FIRE wmfs,PUMPING,PUMPING,Pumping,5,3,Initial Response,52.4039560635994,-1.9018121377041,SMOKE IN FLAT 14  CALLER IN FLAT 5 MAKING WAY OUTSIDE,Class 4,POINT (406776.54028302577 278441.4075977616),0.3336315,--,--,0.5199768343213695
C071,PRL,FW009690-13022023,2023-02-13 20:38:11.327,FAG,2023-02-13 20:40:44.677,2023-02-13 20:41:31.603,2023-02-13 20:50:49.997,2023-02-13 21:03:17.937,Ladywood,C07,TALL BUILDING FIRE wmfs,PUMPING,PUMPING,Pumping,5,2,Initial Response,52.4039560635994,-1.9018121377041,SMOKE IN FLAT 14  CALLER IN FLAT 5 MAKING WAY OUTSIDE,Class 4,POINT (406776.54028302577 278441.4075977616),0.3336315,--,--,0.5199768343213695
C091,PRL,FW009690-13022023,2023-02-13 20:38:11.327,FAG,2023-02-13 20:40:44.660,2023-02-13 20:41:31.383,2023-02-13 20:50:04.683,2023-02-13 21:03:12.287,Hay Mills,C09,TALL BUILDING FIRE wmfs,PUMPING,PUMPING,Pumping,5,1,Initial Response,52.4039560635994,-1.9018121377041,SMOKE IN FLAT 14  CALLER IN FLAT 5 MAKING WAY OUTSIDE,Class 4,POINT (406776.54028302577 278441.4075977616),0.3336315,--,--,0.5199768343213695
C011,PRL,FW009694-13022023,2023-02-13 20:47:01.580,FAE,2023-02-13 20:48:59.817,2023-02-13 20:49:23.847,2023-02-13 20:54:00.343,2023-02-13 21:13:58.037,Highgate,C01,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.4780099232758,-1.90557897911574,DOMESTIC,Class 4,POINT (406509.6648903706 286678.37795941555),0.9767267,2.97,2.97,0.4384058124376582
C075,BRV,FW009695-13022023,2023-02-13 20:48:18.750,FAE,2023-02-13 20:50:41.700,2023-02-13 20:51:52.657,2023-02-13 20:54:58.930,2023-02-13 22:49:58.097,Ladywood,C07,ALARMS SLEEPING MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.4774622941105,-1.90653715974513,MEMBER OF STAFF IS UNABLE TO CHECK THE PLANT ROOM DUE TO THE DOOR BEING JAMMED AND UNABLE TO CHECK FOR FIRE IN THIS ROOM  THE WHOLE BUILDING HAS BEEN EVACUATED,Class 2,POINT (406444.66382214957 286617.37768936995),0.9767267,2.97,2.97,0.4384058124376582
E041,PRL,FW009700-13022023,2023-02-13 21:18:31.200,RTC,2023-02-13 21:20:56.313,2023-02-13 21:21:29.917,2023-02-13 21:26:50.177,2023-02-13 22:03:14.977,Aldridge,E04,RTC PR,,PUMPING,Pumping,5,1,Initial Response,52.5872267857375,-1.89353708120813,CALL FROM POLICE  POLICE EN ROUTE estimated time of arrival FEW MINS  UNSURE IF ANYONE TAPPED BUT CAR HAS COME OFF THE ROAD AND GONE ON TO THE OTHER SIDE  WHILST ON CALL POLICE STATED AMBULANCE in attendance AND MALE IN CARDIAC ARREST,Class 4,POINT (407309.5693064668 298828.2680876104),0.28524008,--,--,0.5199768343213695
A031,PRL,FW009700-13022023,2023-02-13 21:18:31.200,RTC,2023-02-13 21:20:56.327,2023-02-13 21:23:02.157,2023-02-13 21:28:15.937,2023-02-13 21:57:50.840,Sutton Coldfield,A03,RTC PR,,PUMPING,Pumping,5,2,Initial Response,52.5872267857375,-1.89353708120813,CALL FROM POLICE  POLICE EN ROUTE estimated time of arrival FEW MINS  UNSURE IF ANYONE TAPPED BUT CAR HAS COME OFF THE ROAD AND GONE ON TO THE OTHER SIDE  WHILST ON CALL POLICE STATED AMBULANCE in attendance AND MALE IN CARDIAC ARREST,Class 4,POINT (407309.5693064668 298828.2680876104),0.28524008,--,--,0.5199768343213695
E021,PRL,FW009702-13022023,2023-02-13 21:33:22.203,FAG,2023-02-13 21:34:52.230,2023-02-13 21:35:56.417,2023-02-13 21:38:40.663,2023-02-13 21:43:42.290,Bloxwich,E02,SECONDARY FIRE,,PUMPING,Pumping,5,1,Initial Response,52.6265416865944,-1.9997353502199,OPPOSITE THIS ADDRESS IS A BLOCK OF FLATS AND OUTSIDE IS A FIRE,Class 4,POINT (400114.60846544796 303196.2230305413),0.5742256,3.12,3.12,0.49275358688227877
A041,PRL,FW009703-13022023,2023-02-13 21:46:47.677,FAE,2023-02-13 21:47:29.553,2023-02-13 21:48:07.263,2023-02-13 21:52:17.000,2023-02-13 21:57:56.287,Erdington,A04,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.5368331664578,-1.83390486895085,SHLETED HOUSING,Class 4,POINT (411362.5174417028 293230.34823817504),0.7361606,2.67,2.67,0.32971017716487316
C095,BRV,FW009709-13022023,2023-02-13 22:54:01.247,SEC,2023-02-13 22:55:29.007,2023-02-13 22:56:51.877,2023-02-13 23:02:53.323,2023-02-13 23:17:06.643,Hay Mills,C09,MOTORBIKE FIRE,,PUMPING,Pumping,3,1,Initial Response,52.4482682667126,-1.86545977873817,risk based crewing 3 FIRE  MOTORBIKE  ACCESS OPPOSITE 52 PARK RAD,Class 2,POINT (409240.6234792693 283374.40678999707),0.85576355,4.41,4.41,0.9601448790237346
C061,PRL,FW009711-13022023,2023-02-13 23:02:27.053,FAE,2023-02-13 23:03:25.917,2023-02-13 23:04:07.827,2023-02-13 23:07:28.810,2023-02-13 23:28:42.267,Northfield,C06,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.3944742747259,-1.97885287806512,NEIGHBOURS ALARM GOING OFF,Class 4,POINT (401535.4579817236 277382.3836114849),0.6503356238900069,--,--,0.5199768343213695
A055,BRV,FW009722-14022023,2023-02-14 00:09:26.070,FAE,2023-02-14 00:10:39.380,2023-02-14 00:11:24.793,2023-02-14 00:19:05.653,2023-02-14 00:30:59.090,Perry Barr,A05,ALARMS SLEEPING MANAGED,PUMPING,PUMPING,Pumping,3,1,Initial Response,52.5673660476496,-1.81204328237281,ALARM ACTUATION RSU GROUND FLOOR UNISEX,Class 2,POINT (412836.5383304509 296630.2774072147),0.24629346,3.07,3.07,0.4746376620674053
B055,BRV,FW009725-14022023,2023-02-14 00:16:33.843,FAG,2023-02-14 00:17:03.717,2023-02-14 00:18:03.307,2023-02-14 00:22:53.460,2023-02-14 00:27:17.390,Foleshill,B05,SECONDARY FIRE,,PUMPING,Pumping,3,1,Initial Response,52.4161665372824,-1.50036685389842,FIRE IN REAR GARDEN,Class 2,POINT (434078.4280064008 279912.12636314664),0.805883,2.64,2.64,0.318840622275949
A025,BRV,FW009729-14022023,2023-02-14 01:38:43.737,FAG,2023-02-14 01:40:31.727,2023-02-14 01:42:02.917,2023-02-14 01:44:15.143,2023-02-14 01:57:00.137,Aston,A02,CAR FIRE,,PUMPING,Pumping,3,1,Initial Response,52.5078200237691,-1.89427370685194,SMOKE FROM NEIGHBOURS GARDEN LOOKS LIKE A CAR ON FIRE,Class 2,POINT (407272.68509297457 289995.35135607957),0.9462626,3.6,3.6,0.6666666378721522
D085,BRV,FW009748-14022023,2023-02-14 06:27:59.097,FAE,2023-02-14 06:29:53.080,2023-02-14 06:32:20.003,2023-02-14 06:43:06.057,2023-02-14 07:11:08.057,West Bromwich,D08,ALARMS SLEEPING MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.5022181465524,-2.11602599588759,*rendezvous point 3* MAIN ALARM ACTUATING  ,Class 2,POINT (392220.6077278868 289373.3555094855),0.5177935,3.52,3.52,0.6376811581683544
A055,BRV,FW009770-14022023,2023-02-14 10:11:48.130,FAE,2023-02-14 10:14:14.763,2023-02-14 10:14:57.133,2023-02-14 10:23:56.227,2023-02-14 10:32:15.250,Perry Barr,A05,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.555724142244,-1.79570631789809,*risk based crewing Perry Barr's brv 3* MAIN FIRE ALARM ACTUATED NO SIGNS OF FIRE RESIDENTIAL,Class 2,POINT (413947.51096080843 295338.3033163159),0.17639588,3.12,3.12,0.49275358688227877
B011,PRL,FW009815-14022023,2023-02-14 14:42:25.470,FAE,2023-02-14 14:44:41.020,2023-02-14 14:45:14.217,2023-02-14 14:48:36.833,2023-02-14 14:57:55.823,Solihull,B01,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,1,Initial Response,52.4028454991026,-1.84651917921236,ALARM ACTUATING  NO SPEECH CONTACT  REF: JM,Class 4,POINT (410538.53483291797 278324.39400871977),0.45635262,--,--,0.5199768343213695
C081,PRL,FW009815-14022023,2023-02-14 14:42:25.470,FAE,2023-02-14 14:44:41.050,2023-02-14 14:45:36.367,2023-02-14 14:49:52.457,2023-02-14 14:55:26.657,Billesley,C08,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,5,3,Initial Response,52.4028454991026,-1.84651917921236,ALARM ACTUATING  NO SPEECH CONTACT  REF: JM,Class 4,POINT (410538.53483291797 278324.39400871977),0.45635262,--,--,0.5199768343213695
B015,BRV,FW009815-14022023,2023-02-14 14:42:25.470,FAE,2023-02-14 14:44:41.033,2023-02-14 14:45:50.550,2023-02-14 14:48:56.843,2023-02-14 14:58:29.863,Solihull,B01,ALARMS SLEEPING NON MANAGED,PUMPING,PUMPING,Pumping,2,2,Initial Response,52.4028454991026,-1.84651917921236,ALARM ACTUATING  NO SPEECH CONTACT  REF: JM,Class 1,POINT (410538.53483291797 278324.39400871977),0.45635262,--,--,0.5199768343213695
A051,PRL,FW009839-14022023,2023-02-14 16:20:54.477,SSC,2023-02-14 16:27:08.327,2023-02-14 16:27:59.260,2023-02-14 16:30:55.170,2023-02-14 18:47:41.057,Perry Barr,A05,SSC,,PUMPING,Pumping,4,2,Initial Response,52.5279529739558,-1.899517198874,"BEST ACCESS IS CHURCH ROAD  100M FROM BS PLASTICS AND CREWS WILL SEE police VEHICLE  police ARE in attendance  16YR OLD FEMALE STUCK 30FT IN A TREE  police English word log - to log something, make a log of something: 2302",Class 3,POINT (406913.6591166772 292234.30630411586),0.59846354,2.22,2.22,0.1666666810639239
D025,BRV,FW009846-14022023,2023-02-14 16:51:18.077,RTC,2023-02-14 16:52:40.597,2023-02-14 16:54:20.923,2023-02-14 17:04:14.210,2023-02-14 17:26:58.000,Brierley Hill,D02,RTC,,PUMPING,Pumping,3,1,Initial Response,52.525237533459,-2.12836455611747, road traffic Collison INV 2 CARS ROAD BLOCKED CAR LEAKING FUEL  ambulance EN ROUTE,Class 2,POINT (391387.6192183519 291935.32963044953),0.50568897,3.72,3.72,0.7101449438113923
D035,BRV,FW009847-14022023,2023-02-14 16:56:25.377,FAE,2023-02-14 16:58:49.777,2023-02-14 16:59:24.857,2023-02-14 17:02:36.293,2023-02-14 17:28:13.803,Haden Cross,D03,ALARMS SLEEPING NON MANAGED,,PUMPING,Pumping,3,1,Initial Response,52.466321023925,-2.0709337432015,*risk based crewing D035 3* MAIN FIRE ALARM ACTUATED NO SIGNS OF SMOKE OR FIRE 2 STOREY APARTMENT BUILDING OFF BARRS ROAD,Class 2,POINT (395277.6123642263 285376.32187416044),0.55296755,3.65,3.65,0.6847826490705693
C079,BSV,FW009847-14022023,2023-02-14 16:56:25.377,FAE,2023-02-14 17:11:47.467,2023-02-14 17:13:56.447,,2023-02-14 17:24:32.573,Ladywood,C07,ALARMS SLEEPING NON MANAGED,,BSV,BSV,1,2,Reinforcements,52.466321023925,-2.0709337432015,*risk based crewing D035 3* MAIN FIRE ALARM ACTUATED NO SIGNS OF SMOKE OR FIRE 2 STOREY APARTMENT BUILDING OFF BARRS ROAD,Class 1,POINT (395277.6123642263 285376.32187416044),0.55296755,3.65,3.65,0.6847826490705693
C081,PRL,FW009850-14022023,2023-02-14 17:10:20.247,RTC,2023-02-14 17:12:05.990,2023-02-14 17:12:50.947,2023-02-14 17:15:44.480,2023-02-14 17:23:43.747,Billesley,C08,RTC,,PUMPING,Pumping,4,1,Initial Response,52.4146596162408,-1.87003138755955,OUTSIDE HERON FOODS   CAR versus MOTORBIKE,Class 3,POINT (408936.55980863207 279635.41767859453),0.5115394,--,--,0.5199768343213695
C085,BRV,FW009850-14022023,2023-02-14 17:10:20.247,RTC,2023-02-14 17:12:06.007,2023-02-14 17:12:19.557,2023-02-14 17:16:42.960,2023-02-14 17:17:22.620,Billesley,C08,RTC,,PUMPING,Pumping,3,2,Initial Response,52.4146596162408,-1.87003138755955,OUTSIDE HERON FOODS   CAR versus MOTORBIKE,Class 2,POINT (408936.55980863207 279635.41767859453),0.5115394,--,--,0.5199768343213695
D089,BSV,FW009851-14022023,2023-02-14 17:09:47.647,SSC,2023-02-14 17:13:13.517,2023-02-14 17:14:53.900,2023-02-14 17:43:07.737,2023-02-14 20:02:49.097,West Bromwich,D08,FS ISSUE,,BSV,BSV,1,1,Initial Response,52.4751549384201,-2.03947133055902,D089 REQUESTED AND AWARE OF INC CALL RECEIVED FROM watch commander VINCENT,Class 1,POINT (397415.6072690249 286357.3106619697),0.6937208,3.02,3.02,0.45652173725253165
A071,PRL,FW009853-14022023,2023-02-14 17:17:27.900,FAG,2023-02-14 17:18:54.077,2023-02-14 17:19:43.530,2023-02-14 17:24:05.960,2023-02-14 17:31:33.283,Handsworth,A07,GARAGE FIRE,PUMPING,PUMPING,Pumping,5,2,Initial Response,52.5028162679733,-1.95788253319282,CAR GARAGE  SMELLS LIKE BURNT TYRES OFF HOLYHEADROAD,Class 4,POINT (402955.6026758033 289434.3156179643),0.6548041,3.15,3.15,0.5036232281547464
